Input Text,Compressed Text,Token Compression Percentage,Connection Info Compression Percentage
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1700: [1441], 1441: [1700]}
Node to Label Mapping : 
Node 1441: Label ?| Node 1700: Label 5| ```
        >>>
        ","NLPred: {AdjL: {1700: [1441], 1441: [1700]}, N2LM: {1441: '?', 1700: 5}, RspF: ""Label of Node = <pred_label>"", Indet: ""Label of Node = -1""}",24.62121212121212,-1
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {478: [1978, 514, 2024], 1978: [478, 514], 514: [1978, 478], 2024: [478]}
Node to Label Mapping : 
Node 1978: Label 5| Node 514: Label 5| Node 2024: Label ?| Node 478: Label 0| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{478:[1978,514,2024],1978:[478,514],514:[1978,478],2024:[478]}. NodeLblMap:1978:5,514:5,2024:?,478:0. RespFmt:Label of Node=<predLbl> or -1 if undetermined""",25.901639344262296,72.5
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1442: [432], 432: [1442, 1597], 1597: [432]}
Node to Label Mapping : 
Node 432: Label 3| Node 1442: Label ?| Node 1597: Label 3| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{1442:[432],432:[1442,1597],1597:[432]}. NodeLblMap:432:3,1442:?,1597:3. RespFmt:Label of Node=<predLbl> or -1 if undetermined.""",22.77580071174377,75.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1877: [2573, 1701], 2573: [1877], 1701: [1877]}
Node to Label Mapping : 
Node 2573: Label 3| Node 1877: Label ?| Node 1701: Label 3| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{1877:[2573,1701],2573:[1877],1701:[1877]}. NodeLblMap:2573:3,1877:?,1701:3. RespFmt:Label of Node=<predLbl> or -1 if undetermined""",23.859649122807017,77.77777777777779
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {520: [184], 184: [520]}
Node to Label Mapping : 
Node 184: Label 3| Node 520: Label ?| ```
        >>>
        ","Task: NodeLblPred (Predict ? label, given adjacency list & node-label mapping) 
```AdjList: {520: [184], 184: [520]}
NodeLblMap: 
Node 184: L3| Node 520: L?| ```
RespFmt: ""Label of Node = <predicted label>"". If undetermined, ""Label of Node = -1""",30.620155038759687,100.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1115: [2276, 809, 1097, 203, 593, 470, 1529], 2276: [1115], 809: [1115], 470: [1097, 1115], 1097: [470, 1115], 203: [1115], 593: [1115], 1529: [1115]}
Node to Label Mapping : 
Node 2276: Label 3| Node 809: Label 0| Node 1097: Label 4| Node 203: Label 4| Node 593: Label ?| Node 470: Label 4| Node 1529: Label 4| Node 1115: Label 4| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{1115:[2276,809,1097,203,593,470,1529],2276:[1115],809:[1115],470:[1097,1115],1097:[470,1115],203:[1115],593:[1115],1529:[1115]}. NodeLblMap:2276:3,809:0,1097:4,203:4,593:?,470:4,1529:4,1115:4. RespFmt:Label of Node=<predLbl> or -1 if undetermined.""",34.02597402597402,73.25581395348837
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1358: [1281, 1746], 1281: [1358, 1746], 1746: [1281, 1358, 1678], 1678: [1746]}
Node to Label Mapping : 
Node 1281: Label 2| Node 1746: Label 2| Node 1678: Label 3| Node 1358: Label ?| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{1358:[1281,1746],1281:[1358,1746],1746:[1281,1358,1678],1678:[1746]}. NodeLblMap:1281:2,1746:2,1678:3,1358:?. RespFmt:Label of Node=<predLbl> or -1 if undetermined""",28.02547770700637,76.59574468085107
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {52: [2182, 1139], 2182: [52, 1139], 1139: [2182, 2054, 52, 1628], 2054: [1139, 1628], 1628: [2054, 1139]}
Node to Label Mapping : 
Node 2182: Label 0| Node 2054: Label ?| Node 1139: Label 0| Node 52: Label 0| Node 1628: Label 0| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{52:[2182,1139],2182:[52,1139],1139:[2182,2054,52,1628],2054:[1139,1628],1628:[2054,1139]}. NodeLblMap:2182:0,2054:?,1139:0,52:0,1628:0. RespFmt:Label of Node=<predLbl> or -1 if undetermined.""",30.678466076696164,75.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {379: [132, 1959, 904, 1022], 132: [379, 479, 904, 1022, 1959], 479: [132], 904: [132, 1959, 379], 1022: [132, 379], 1959: [132, 379, 904]}
Node to Label Mapping : 
Node 132: Label 5| Node 1959: Label 5| Node 904: Label 5| Node 379: Label 5| Node 1022: Label 5| Node 479: Label ?| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{379:[132,1959,904,1022],132:[379,479,904,1022,1959],479:[132],904:[132,1959,379],1022:[132,379],1959:[132,379,904]}. NodeLblMap:132:5|1959:5|904:5|379:5|1022:5|479:? ResFmt:Label of Node=<predLbl> or -1""",30.362116991643457,70.51282051282051
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {92: [898, 1836], 898: [92, 1835, 1836, 2160], 1835: [898, 2160], 1836: [898, 92], 2160: [898, 1835]}
Node to Label Mapping : 
Node 898: Label 6| Node 1835: Label 6| Node 1836: Label ?| Node 2160: Label 6| Node 92: Label 6| ```
        >>>
        ","""Task: NodeLblPred (Predict ? node label, given adjacency list & node-label mapping. Response: ""Label of Node = <predicted label>"". If undetermined, return ""Label of Node = -1"") 
```AdjList: {92: [898, 1836], 898: [92, 1835, 1836, 2160], 1835: [898, 2160], 1836: [898, 92], 2160: [898, 1835]}
NodeLblMap: 
Node 898: Label 6| Node 1835: Label 6| Node 1836: Label ?| Node 2160: Label 6| Node 92: Label 6| ```""",47.44744744744745,100.0
