setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ff,1,0,964,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 964: Label ?| Node 1006: Label 0| Node 1388: Label 0| Node 1841: Label 0| Node 2197: Label 0| Node 965: Label 0| Node 839: Label 0| Node 1693: Label 0| Node 2277: Label 0| Node 2181: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 14| Triangle motifs attached to ? node: [['964', '736', '734'], ['964', '736', '1388'], ['964', '734', '1388'], ['736', '734', '1388']]| Star motifs connected to ? node: [['965', '839', '1693', '2197', '964']]| ```
           ",Label of Node = 0,0,0.0355224609375
ff,1,1,734,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label ?| Node 964: Label 0| Node 1006: Label 0| Node 1602: Label 0| Node 2074: Label 0| Node 965: Label 0| Node 2277: Label 0| Node 839: Label 0| Node 2181: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: [['736', '95', '734'], ['736', '734', '964'], ['736', '734', '1006']]| Star motifs connected to ? node: [['736', '964', '95', '1006', '734'], ['964', '736', '965', '734'], ['2277', '839', '2074', '734']]| ```
           ",Label of Node = 0,0,0.0350341796875
ff,1,2,1006,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 964: Label 0| Node 1006: Label ?| Node 1388: Label 0| Node 1841: Label 0| Node 2197: Label 0| Node 2277: Label 0| Node 2056: Label 0| Node 408: Label 0| Node 1302: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 16| Triangle motifs attached to ? node: [['734', '736', '1006']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.029052734375
ff,1,3,2200,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 2197: Label 0| Node 1602: Label 0| Node 2074: Label 0| Node 2181: Label 0| Node 456: Label 0| Node 1580: Label 0| Node 2200: Label ?| Node 334: Label 0| Node 693: Label 0| Node 2201: Label 0| Node 861: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 10| Triangle motifs attached to ? node: [['1580', '95', '2200']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.0311279296875
ff,1,4,2056,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 964: Label 0| Node 1006: Label 0| Node 1388: Label 0| Node 1841: Label 0| Node 2197: Label 0| Node 1602: Label 0| Node 100: Label 0| Node 2056: Label ?| Node 2277: Label 0| Node 408: Label 0| Node 1013: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 16| Triangle motifs attached to ? node: [['1841', '2056', '408'], ['1841', '2056', '734'], ['1841', '408', '734'], ['2056', '408', '734']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.0350341796875
ff,1,5,100,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1602: Label 0| Node 6: Label 0| Node 95: Label 0| Node 100: Label ?| Node 2074: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.0205078125
ff,1,6,2074,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 1388: Label 0| Node 2197: Label 0| Node 1602: Label 0| Node 2074: Label ?| Node 2277: Label 0| Node 839: Label 0| Node 2181: Label 0| Node 1580: Label 0| Node 2200: Label 0| Node 334: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 12| Triangle motifs attached to ? node: [['2074', '2181', '95'], ['2074', '1602', '95']]| Star motifs connected to ? node: [['2277', '734', '839', '2074']]| ```
           ",Label of Node = 0,0,0.033203125
ff,1,7,2181,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 2197: Label 0| Node 1602: Label 0| Node 2074: Label 0| Node 2181: Label ?| Node 2277: Label 0| Node 965: Label 0| Node 1580: Label 0| Node 2200: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 8| Triangle motifs attached to ? node: [['2181', '2074', '95'], ['2181', '95', '2197']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.029541015625
ff,1,8,68,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1986: Label 3| Node 2: Label 4| Node 45: Label 3| Node 68: Label ?| Node 201: Label 3| Node 366: Label 3| Node 391: Label 2| Node 1166: Label 3| Node 1704: Label 3| Node 1987: Label 3| Node 1993: Label 3| Node 2001: Label 4| Node 2007: Label 3| Node 1358: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: [['391', '1986', '68']]| Star motifs connected to ? node: [['1986', '391', '201', '1704', '1987', '1166', '2001', '2007', '45', '366', '1993', '2', '68']]| ```
           ",Label of Node = 3,3,0.03662109375
ff,1,9,2076,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 486: Label 3| Node 2077: Label 3| Node 2668: Label 3| Node 1704: Label 3| Node 14: Label 3| Node 2075: Label 3| Node 2076: Label ?| Node 1020: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: [['2077', '2076', '2075']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 3,3,0.0252685546875
ff,1,10,2668,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2668: Label ?| Node 14: Label 3| Node 2075: Label 3| Node 2076: Label 3| Node 2077: Label 3| Node 1020: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: [['2668', '14', '2075']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 3,3,0.0230712890625
ff,1,11,2667,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 486: Label 3| Node 2077: Label 3| Node 2667: Label ?| Node 2668: Label 3| Node 1020: Label 3| Node 2075: Label 3| Node 2076: Label 3| Node 14: Label 3| Node 180: Label 3| Node 218: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 8| Triangle motifs attached to ? node: [['486', '2667', '2668'], ['2667', '2668', '2075'], ['2667', '1020', '2075'], ['2667', '2075', '2076']]| Star motifs connected to ? node: [['486', '2077', '2668', '2667']]| ```
           ",Label of Node = 3,3,0.033203125
