GroundTruth,Parsed Value,Prompt,Response
24,30,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 39301 is connected to Node 99509. Node 76041 is connected to Node 99509. Node 120588 is connected to Node 34794. Node 120588 is connected to Node 113095. Node 120588 is connected to Node 4958. Node 44179 is connected to Node 99509. Node 44179 is connected to Node 12441. Node 44179 is connected to Node 4958. Node 70933 is connected to Node 12441. Node 12441 is connected to Node 40062. Node 12441 is connected to Node 37454. Node 12441 is connected to Node 161863. Node 12441 is connected to Node 32215. Node 12441 is connected to Node 4958. Node 100130 is connected to Node 99509. Node 120101 is connected to Node 87868. Node 120101 is connected to Node 113095. Node 120101 is connected to Node 4958. Node 99509 is connected to Node 37454. Node 99509 is connected to Node 82751. Node 99509 is connected to Node 83148. Node 99509 is connected to Node 63542. Node 63542 is connected to Node 82751. Node 131255 is connected to Node 4958. Node 87868 is connected to Node 4958. Node 113095 is connected to Node 4958. Node 37454 is connected to Node 4958. Node 103376 is connected to Node 34794. Node 103376 is connected to Node 4958. Node 32215 is connected to Node 4958. Node 4958 is connected to Node 40062. Node 4958 is connected to Node 34794. Node 4958 is connected to Node 43376. Node 34794 is connected to Node 43376. 
Node to Label Mapping : 
Node 39301: Label 30| Node 76041: Label 30| Node 120588: Label 30| Node 44179: Label 30| Node 70933: Label 30| Node 12441: Label 30| Node 100130: Label ?| Node 120101: Label 30| Node 99509: Label 10| Node 63542: Label 30| Node 131255: Label 30| Node 87868: Label 30| Node 82751: Label 30| Node 113095: Label 30| Node 161863: Label 30| Node 83148: Label 30| Node 37454: Label 30| Node 103376: Label 30| Node 32215: Label 30| Node 4958: Label 30| Node 34794: Label 30| Node 43376: Label 30| Node 40062: Label 24| ```
                                ""","""Label of Node = 30"""
26,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 145780: Label ?| ```
                                ""","""Label of Node = -1"""
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 138240 is connected to Node 150137. Node 138240 is connected to Node 93911. Node 166538 is connected to Node 140178. Node 147722 is connected to Node 150137. Node 84365 is connected to Node 150137. Node 140178 is connected to Node 145335. Node 140178 is connected to Node 149429. Node 85394 is connected to Node 150137. Node 57748 is connected to Node 150137. Node 75287 is connected to Node 150137. Node 90014 is connected to Node 150137. Node 90014 is connected to Node 145335. Node 90014 is connected to Node 130772. Node 85282 is connected to Node 150137. Node 117155 is connected to Node 150137. Node 21796 is connected to Node 150137. Node 99965 is connected to Node 150137. Node 99965 is connected to Node 145335. Node 142758 is connected to Node 151421. Node 142758 is connected to Node 149429. Node 149429 is connected to Node 150137. Node 145335 is connected to Node 127959. Node 145335 is connected to Node 130772. Node 145335 is connected to Node 66158. Node 145335 is connected to Node 141496. Node 145335 is connected to Node 75610. Node 141496 is connected to Node 150137. Node 120249 is connected to Node 150137. Node 26181 is connected to Node 150137. Node 62149 is connected to Node 150137. Node 102472 is connected to Node 150137. Node 144072 is connected to Node 150137. Node 22477 is connected to Node 150137. Node 74190 is connected to Node 150137. Node 74190 is connected to Node 144865. Node 91981 is connected to Node 150137. Node 146770 is connected to Node 150137. Node 130772 is connected to Node 150137. Node 93911 is connected to Node 150137. Node 127959 is connected to Node 150137. Node 75610 is connected to Node 150137. Node 106977 is connected to Node 150137. Node 72802 is connected to Node 150137. Node 144865 is connected to Node 150137. Node 144865 is connected to Node 68863. Node 149091 is connected to Node 150137. Node 112357 is connected to Node 150137. Node 88684 is connected to Node 150137. Node 66158 is connected to Node 150137. Node 126324 is connected to Node 150137. Node 85366 is connected to Node 150137. Node 59639 is connected to Node 150137. Node 70904 is connected to Node 150137. Node 150137 is connected to Node 28413. Node 150137 is connected to Node 68863. 
Node to Label Mapping : 
Node 138240: Label 24| Node 166538: Label 30| Node 147722: Label 24| Node 84365: Label ?| Node 140178: Label 24| Node 85394: Label 24| Node 57748: Label 24| Node 75287: Label 28| Node 90014: Label 24| Node 85282: Label 30| Node 117155: Label 4| Node 21796: Label 30| Node 99965: Label 24| Node 142758: Label 10| Node 149429: Label 3| Node 145335: Label 16| Node 141496: Label 24| Node 120249: Label 24| Node 26181: Label 24| Node 62149: Label 24| Node 102472: Label 24| Node 144072: Label 24| Node 22477: Label 24| Node 74190: Label 24| Node 91981: Label 16| Node 146770: Label 24| Node 130772: Label 24| Node 93911: Label 23| Node 127959: Label 16| Node 75610: Label 16| Node 106977: Label 16| Node 72802: Label 24| Node 144865: Label 24| Node 149091: Label 24| Node 112357: Label 24| Node 88684: Label 24| Node 151421: Label 10| Node 66158: Label 30| Node 126324: Label 16| Node 85366: Label 24| Node 59639: Label 24| Node 70904: Label 24| Node 150137: Label 24| Node 28413: Label 24| Node 68863: Label 30| ```
                                ""","""Label of Node = 24"""
38,38,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 84993 is connected to Node 159648. Node 84993 is connected to Node 143865. Node 21256 is connected to Node 155623. Node 21256 is connected to Node 159648. Node 21256 is connected to Node 44742. Node 21256 is connected to Node 19487. Node 30094 is connected to Node 159648. Node 102160 is connected to Node 159648. Node 9873 is connected to Node 65021. Node 9873 is connected to Node 159648. Node 9873 is connected to Node 143865. Node 53147 is connected to Node 65021. Node 53147 is connected to Node 119149. Node 58395 is connected to Node 65021. Node 58395 is connected to Node 159648. Node 19487 is connected to Node 65021. Node 19487 is connected to Node 159648. Node 19487 is connected to Node 48673. Node 19487 is connected to Node 44742. Node 19487 is connected to Node 23542. Node 159648 is connected to Node 74416. Node 159648 is connected to Node 119149. Node 159648 is connected to Node 125774. Node 159648 is connected to Node 46792. Node 159648 is connected to Node 102344. Node 159648 is connected to Node 155623. Node 159648 is connected to Node 19369. Node 159648 is connected to Node 143865. Node 159648 is connected to Node 44742. Node 159648 is connected to Node 2338. Node 159648 is connected to Node 140011. Node 13089 is connected to Node 122960. Node 13089 is connected to Node 65021. Node 48673 is connected to Node 122960. Node 48673 is connected to Node 65021. Node 2338 is connected to Node 65021. Node 2338 is connected to Node 44742. Node 30116 is connected to Node 122960. Node 102693 is connected to Node 122960. Node 152358 is connected to Node 122960. Node 152358 is connected to Node 65021. Node 19369 is connected to Node 122960. Node 19369 is connected to Node 65021. Node 46527 is connected to Node 65021. Node 34886 is connected to Node 65021. Node 34886 is connected to Node 45144. Node 34886 is connected to Node 155623. Node 44742 is connected to Node 65021. Node 122960 is connected to Node 65021. Node 122960 is connected to Node 45144. Node 122960 is connected to Node 25211. Node 122960 is connected to Node 119149. Node 122960 is connected to Node 23542. Node 45144 is connected to Node 65021. Node 155623 is connected to Node 143865. Node 119149 is connected to Node 143865. Node 25211 is connected to Node 65021. 
Node to Label Mapping : 
Node 84993: Label 38| Node 21256: Label 31| Node 30094: Label 31| Node 102160: Label ?| Node 9873: Label 38| Node 53147: Label 38| Node 58395: Label 38| Node 19487: Label 38| Node 159648: Label 38| Node 13089: Label 37| Node 48673: Label 38| Node 2338: Label 31| Node 30116: Label 37| Node 102693: Label 38| Node 152358: Label 38| Node 19369: Label 29| Node 74416: Label 38| Node 46527: Label 38| Node 34886: Label 38| Node 44742: Label 38| Node 46792: Label 8| Node 102344: Label 3| Node 125774: Label 38| Node 122960: Label 38| Node 45144: Label 38| Node 155623: Label 38| Node 140011: Label 38| Node 119149: Label 38| Node 23542: Label 38| Node 143865: Label 38| Node 25211: Label 37| Node 65021: Label 31| ```
                                ""","""Label of Node = 38"""
31,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 110534: Label ?| ```
                                ""","""Label of Node = -1"""
36,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 149298: Label ?| ```
                                ""","""Label of Node = -1"""
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 106914 is connected to Node 48575. Node 142506 is connected to Node 48575. Node 142506 is connected to Node 150511. Node 150511 is connected to Node 83634. Node 150511 is connected to Node 67963. Node 150511 is connected to Node 106205. Node 150511 is connected to Node 48575. Node 150511 is connected to Node 122516. Node 150511 is connected to Node 50064. Node 50064 is connected to Node 48575. Node 50064 is connected to Node 67963. Node 50064 is connected to Node 122516. Node 50064 is connected to Node 125272. Node 83634 is connected to Node 136437. Node 83634 is connected to Node 122516. Node 83634 is connected to Node 48575. Node 122516 is connected to Node 67963. Node 122516 is connected to Node 106205. Node 122516 is connected to Node 48575. Node 122516 is connected to Node 125272. Node 136437 is connected to Node 48575. Node 125272 is connected to Node 67963. Node 125272 is connected to Node 48575. Node 67963 is connected to Node 48575. Node 106205 is connected to Node 48575. Node 149918 is connected to Node 48575. 
Node to Label Mapping : 
Node 106914: Label 16| Node 142506: Label 16| Node 150511: Label 16| Node 50064: Label 16| Node 83634: Label 16| Node 122516: Label 16| Node 136437: Label ?| Node 125272: Label 16| Node 67963: Label 16| Node 106205: Label 16| Node 149918: Label 16| Node 48575: Label 16| ```
                                ""","""Label of Node = 16"""
10,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 155565: Label ?| ```
                                ""","""Label of Node = -1"""
9,9,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 45977 is connected to Node 92570. Node 92570 is connected to Node 10357. Node 92570 is connected to Node 63799. Node 92570 is connected to Node 64153. Node 92570 is connected to Node 89584. Node 92570 is connected to Node 29893. Node 92570 is connected to Node 69862. Node 92570 is connected to Node 2216. Node 92570 is connected to Node 52776. Node 92570 is connected to Node 70062. Node 89372 is connected to Node 119876. Node 44189 is connected to Node 119876. Node 9886 is connected to Node 119876. Node 52776 is connected to Node 119876. Node 52776 is connected to Node 131939. Node 23349 is connected to Node 119876. Node 23349 is connected to Node 92216. Node 78005 is connected to Node 119876. Node 92216 is connected to Node 119876. Node 26301 is connected to Node 119876. Node 96321 is connected to Node 119876. Node 119876 is connected to Node 113861. Node 119876 is connected to Node 5323. Node 119876 is connected to Node 41416. Node 119876 is connected to Node 59220. Node 119876 is connected to Node 118764. 
Node to Label Mapping : 
Node 45977: Label 34| Node 92570: Label 34| Node 64153: Label 26| Node 89372: Label 9| Node 44189: Label 9| Node 9886: Label 34| Node 52776: Label 34| Node 2216: Label 36| Node 70062: Label 34| Node 23349: Label 9| Node 78005: Label 34| Node 63799: Label 28| Node 92216: Label 9| Node 26301: Label 34| Node 96321: Label 9| Node 119876: Label 9| Node 113861: Label 34| Node 29893: Label 8| Node 41416: Label 9| Node 5323: Label ?| Node 59220: Label 13| Node 131939: Label 34| Node 69862: Label 39| Node 118764: Label 36| Node 89584: Label 36| Node 10357: Label 34| ```
                                ""","""Label of Node = 9"""
8,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 150533: Label ?| ```
                                ""","""Label of Node = -1"""
