GroundTruth,Parsed Value,Prompt,Response
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 100770 - Node 144471. Node 100770 - Node 110780. Node 100770 - Node 19178. Node 100770 - Node 56958. Node 19178 - Node 144471. Node 19178 - Node 155216. Node 19178 - Node 142605. Node 144471 - Node 45177. Node 144471 - Node 56958. Node 45177 - Node 110780. 
Node to Label Mapping : 
Node 100770: Label 6| Node 19178: Label 3| Node 142605: Label ?| Node 155216: Label 3| Node 144471: Label 3| Node 45177: Label 3| Node 110780: Label 26| Node 56958: Label 3| ```
                                ""","""Label of Node = -1"""
8,8,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 50050 - Node 48057. Node 50050 - Node 22931. Node 50050 - Node 41506. Node 50050 - Node 8151. Node 50050 - Node 38903. Node 50050 - Node 97473. Node 50050 - Node 6120. Node 50050 - Node 26138. Node 50050 - Node 4909. Node 50050 - Node 2556. Node 121346 - Node 99358. Node 121346 - Node 4146. Node 121346 - Node 17512. Node 121346 - Node 79793. Node 121346 - Node 41506. Node 121346 - Node 17710. Node 121346 - Node 8151. Node 121346 - Node 24311. Node 121346 - Node 28476. Node 121346 - Node 37942. Node 121346 - Node 28732. Node 86540 - Node 97473. Node 46226 - Node 97473. Node 46226 - Node 48884. Node 22931 - Node 97473. Node 83348 - Node 48057. Node 83348 - Node 1651. Node 83348 - Node 41506. Node 83348 - Node 63261. Node 83348 - Node 2556. Node 131221 - Node 41506. Node 131221 - Node 24311. Node 131221 - Node 96281. Node 30741 - Node 97473. Node 96281 - Node 97473. Node 26138 - Node 97473. Node 26138 - Node 129217. Node 94620 - Node 97473. Node 94620 - Node 132059. Node 63261 - Node 97473. Node 63261 - Node 2556. Node 90784 - Node 97473. Node 41506 - Node 146482. Node 41506 - Node 97473. Node 41506 - Node 129217. Node 41506 - Node 132059. Node 41506 - Node 8151. Node 41506 - Node 28476. Node 33826 - Node 97473. Node 46762 - Node 97473. Node 4909 - Node 1651. Node 4909 - Node 97473. Node 61869 - Node 97473. Node 61869 - Node 2556. Node 146482 - Node 4146. Node 146482 - Node 48057. Node 146482 - Node 1651. Node 146482 - Node 28476. Node 146482 - Node 132059. Node 4146 - Node 66425. Node 37942 - Node 24311. Node 48057 - Node 97473. Node 48057 - Node 1651. Node 48057 - Node 2556. Node 74425 - Node 97473. Node 28476 - Node 132059. Node 3644 - Node 1651. Node 3644 - Node 97473. Node 43328 - Node 97473. Node 97473 - Node 66425. Node 97473 - Node 1651. Node 97473 - Node 8151. Node 97473 - Node 65475. Node 97473 - Node 6120. Node 97473 - Node 48884. Node 97473 - Node 21101. Node 97473 - Node 2556. Node 129217 - Node 6120. Node 24311 - Node 132059. Node 31061 - Node 1129. Node 8151 - Node 67939. Node 8151 - Node 1129. Node 21101 - Node 2556. 
Node to Label Mapping : 
Node 50050: Label 8| Node 121346: Label ?| Node 86540: Label 8| Node 46226: Label 29| Node 22931: Label 29| Node 83348: Label 8| Node 131221: Label 8| Node 30741: Label 8| Node 96281: Label 8| Node 26138: Label 29| Node 94620: Label 8| Node 63261: Label 8| Node 99358: Label 8| Node 90784: Label 8| Node 41506: Label 8| Node 33826: Label 29| Node 46762: Label 8| Node 4909: Label 8| Node 61869: Label 29| Node 17710: Label 8| Node 79793: Label 28| Node 146482: Label 8| Node 4146: Label 28| Node 37942: Label 8| Node 48057: Label 29| Node 74425: Label 8| Node 28476: Label 8| Node 3644: Label 29| Node 28732: Label 28| Node 43328: Label 29| Node 97473: Label 8| Node 129217: Label 29| Node 65475: Label 8| Node 24311: Label 8| Node 31061: Label 8| Node 8151: Label 8| Node 132059: Label 8| Node 67939: Label 8| Node 6120: Label 29| Node 1129: Label 5| Node 17512: Label 8| Node 21101: Label 8| Node 1651: Label 8| Node 48884: Label 8| Node 38903: Label 28| Node 66425: Label 28| Node 2556: Label 8| ```
                                ""","""Label of Node = 8"""
39,39,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 3580 - Node 1431. Node 3580 - Node 2855. 
Node to Label Mapping : 
Node 3580: Label 39| Node 2855: Label ?| Node 1431: Label 39| ```
                                ""","""Label of Node = 39"""
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 7253: Label ?| ```
                                ""","""Label of Node = -1"""
31,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 39808 - Node 148857. Node 39808 - Node 124896. Node 39808 - Node 111112. Node 71302 - Node 148857. Node 71302 - Node 129570. Node 71302 - Node 5169. Node 111112 - Node 148857. Node 121097 - Node 148857. Node 121097 - Node 139551. Node 23691 - Node 23625. Node 23691 - Node 148857. Node 126355 - Node 148857. Node 51738 - Node 148857. Node 138267 - Node 148857. Node 138267 - Node 23625. Node 31260 - Node 148857. Node 31260 - Node 45779. Node 100382 - Node 148857. Node 139551 - Node 148857. Node 139551 - Node 45779. Node 139551 - Node 121565. Node 139551 - Node 129570. Node 32673 - Node 148857. Node 1185 - Node 148857. Node 1185 - Node 140844. Node 1185 - Node 129570. Node 105633 - Node 148857. Node 105633 - Node 39754. Node 129570 - Node 148857. Node 129570 - Node 5169. Node 103078 - Node 148857. Node 86697 - Node 148857. Node 86697 - Node 124896. Node 86697 - Node 65785. Node 79018 - Node 148857. Node 79018 - Node 124896. Node 79018 - Node 41059. Node 47660 - Node 148857. Node 83117 - Node 148857. Node 100141 - Node 148857. Node 126893 - Node 148857. Node 76848 - Node 148857. Node 5169 - Node 148857. Node 140844 - Node 148857. Node 140844 - Node 131636. Node 131636 - Node 148857. Node 131636 - Node 18012. Node 131636 - Node 83305. Node 110519 - Node 148857. Node 110519 - Node 23625. Node 110519 - Node 41023. Node 13881 - Node 148857. Node 1978 - Node 148857. Node 132158 - Node 148857. Node 41023 - Node 148857. Node 41023 - Node 146529. Node 23625 - Node 148857. Node 39754 - Node 148857. Node 45777 - Node 148857. Node 45779 - Node 148857. Node 45779 - Node 29045. Node 60501 - Node 148857. Node 138711 - Node 148857. Node 105563 - Node 148857. Node 18012 - Node 148857. Node 121565 - Node 148857. Node 124896 - Node 148857. Node 124896 - Node 42213. Node 124896 - Node 88561. Node 124896 - Node 41059. Node 124896 - Node 29045. Node 146529 - Node 148857. Node 41059 - Node 148857. Node 56547 - Node 148857. Node 42213 - Node 148857. Node 37862 - Node 148857. Node 65785 - Node 148857. Node 72804 - Node 148857. Node 83305 - Node 148857. Node 120164 - Node 148857. Node 129509 - Node 148857. Node 145516 - Node 148857. Node 13038 - Node 148857. Node 88561 - Node 148857. Node 29045 - Node 148857. Node 41976 - Node 148857. Node 148857 - Node 103036. 
Node to Label Mapping : 
Node 39808: Label 24| Node 71302: Label 24| Node 111112: Label 10| Node 121097: Label 24| Node 23691: Label 24| Node 126355: Label 24| Node 51738: Label 26| Node 138267: Label 24| Node 31260: Label 24| Node 100382: Label 24| Node 139551: Label 6| Node 32673: Label 24| Node 1185: Label 6| Node 105633: Label 24| Node 129570: Label 3| Node 103078: Label 24| Node 86697: Label 24| Node 79018: Label 24| Node 47660: Label 24| Node 83117: Label 3| Node 100141: Label 24| Node 126893: Label 10| Node 76848: Label 24| Node 5169: Label 24| Node 140844: Label 24| Node 131636: Label 24| Node 110519: Label 3| Node 13881: Label 24| Node 1978: Label ?| Node 132158: Label 24| Node 41023: Label 24| Node 23625: Label 24| Node 39754: Label 3| Node 45777: Label 24| Node 45779: Label 24| Node 60501: Label 36| Node 138711: Label 24| Node 105563: Label 24| Node 18012: Label 24| Node 121565: Label 6| Node 124896: Label 24| Node 146529: Label 24| Node 41059: Label 24| Node 56547: Label 24| Node 42213: Label 24| Node 37862: Label 24| Node 65785: Label 24| Node 72804: Label 24| Node 83305: Label 24| Node 120164: Label 24| Node 129509: Label 24| Node 145516: Label 24| Node 13038: Label 24| Node 88561: Label 24| Node 29045: Label 3| Node 41976: Label 24| Node 148857: Label 24| Node 103036: Label 24| ```
                                ""","""Label of Node = 24"""
10,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 54586 - Node 14827. Node 14827 - Node 100996. 
Node to Label Mapping : 
Node 54586: Label 10| Node 14827: Label 10| Node 100996: Label ?| ```
                                ""","""Label of Node = 10"""
33,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): 
Node to Label Mapping : 
Node 113765: Label ?| ```
                                ""","""Label of Node = -1"""
36,36,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 121217 - Node 13399. Node 121217 - Node 64070. Node 121217 - Node 1763. Node 121217 - Node 118211. Node 121217 - Node 28614. Node 121217 - Node 105326. Node 121217 - Node 79142. Node 121217 - Node 42134. Node 121217 - Node 108205. Node 42134 - Node 1763. Node 145302 - Node 106680. Node 31519 - Node 56566. Node 31519 - Node 79142. Node 79142 - Node 47932. Node 79142 - Node 13399. Node 79142 - Node 64070. Node 79142 - Node 1763. Node 79142 - Node 45910. Node 79142 - Node 56566. Node 79142 - Node 40614. Node 79142 - Node 108205. Node 79142 - Node 55647. Node 79142 - Node 2515. Node 40614 - Node 13399. Node 40614 - Node 1763. Node 40614 - Node 106680. Node 40614 - Node 4816. Node 105385 - Node 106680. Node 108205 - Node 13399. Node 108205 - Node 1763. Node 69934 - Node 13399. Node 69934 - Node 1763. Node 69934 - Node 106680. Node 33464 - Node 1763. Node 106680 - Node 82115. Node 106680 - Node 71745. Node 106680 - Node 47932. Node 106680 - Node 13399. Node 106680 - Node 103935. Node 47932 - Node 1763. Node 113085 - Node 1763. Node 118211 - Node 1763. Node 64070 - Node 96738. Node 64070 - Node 135795. Node 64070 - Node 1763. Node 28614 - Node 1763. Node 28614 - Node 117482. Node 4816 - Node 1763. Node 2515 - Node 13399. Node 2515 - Node 135795. Node 45910 - Node 56566. Node 13399 - Node 1763. Node 55647 - Node 56566. Node 96738 - Node 1763. Node 1763 - Node 105326. Node 1763 - Node 135795. Node 1763 - Node 117482. Node 117482 - Node 105326. 
Node to Label Mapping : 
Node 121217: Label 36| Node 42134: Label 36| Node 145302: Label 9| Node 31519: Label 36| Node 79142: Label 36| Node 40614: Label 36| Node 105385: Label 36| Node 108205: Label 36| Node 69934: Label 36| Node 33464: Label 36| Node 106680: Label ?| Node 47932: Label 36| Node 113085: Label 36| Node 71745: Label 26| Node 118211: Label 36| Node 82115: Label 36| Node 64070: Label 36| Node 28614: Label 36| Node 4816: Label 36| Node 2515: Label 10| Node 45910: Label 36| Node 13399: Label 36| Node 55647: Label 36| Node 96738: Label 36| Node 1763: Label 36| Node 117482: Label 36| Node 105326: Label 36| Node 135795: Label 36| Node 56566: Label 36| Node 103935: Label 36| ```
                                ""","""Label of Node = 36"""
8,8,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 124480 - Node 154407. Node 124480 - Node 154440. Node 124480 - Node 14792. Node 124480 - Node 60703. Node 79169 - Node 14792. Node 79169 - Node 16284. Node 79169 - Node 16459. Node 79169 - Node 60703. Node 79169 - Node 124451. Node 79169 - Node 161620. Node 79169 - Node 87527. Node 79169 - Node 100857. Node 79169 - Node 154407. Node 79169 - Node 123913. Node 79169 - Node 154440. Node 124451 - Node 154440. Node 124451 - Node 60703. Node 25894 - Node 161620. Node 25894 - Node 87527. Node 25894 - Node 123913. Node 25894 - Node 60703. Node 87527 - Node 100857. Node 87527 - Node 154407. Node 87527 - Node 154440. Node 87527 - Node 14792. Node 87527 - Node 60703. Node 14792 - Node 161620. Node 14792 - Node 100857. Node 14792 - Node 154407. Node 14792 - Node 123913. Node 14792 - Node 60703. Node 154407 - Node 24143. Node 154407 - Node 100857. Node 154407 - Node 154440. Node 154407 - Node 60703. Node 123913 - Node 16284. Node 123913 - Node 154440. Node 123913 - Node 60703. Node 16459 - Node 60703. Node 42956 - Node 60703. Node 154440 - Node 100857. Node 154440 - Node 16284. Node 154440 - Node 60703. Node 24143 - Node 161620. Node 24143 - Node 60703. Node 24687 - Node 60703. Node 161620 - Node 60703. Node 100857 - Node 60703. Node 16284 - Node 60703. Node 163613 - Node 60703. 
Node to Label Mapping : 
Node 124480: Label 28| Node 79169: Label 8| Node 124451: Label 28| Node 25894: Label 8| Node 87527: Label 8| Node 14792: Label 28| Node 154407: Label 28| Node 123913: Label 28| Node 16459: Label 8| Node 42956: Label 28| Node 154440: Label 28| Node 24143: Label 28| Node 24687: Label 8| Node 161620: Label 28| Node 100857: Label 28| Node 16284: Label 5| Node 163613: Label ?| Node 60703: Label 8| ```
                                ""","""Label of Node = 8"""
11,19,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge connections (source node - target node): Node 53409 - Node 166806. Node 53409 - Node 150991. Node 12193 - Node 155276. Node 12193 - Node 136694. Node 12193 - Node 57557. Node 27365 - Node 150991. Node 123750 - Node 150991. Node 155276 - Node 144622. Node 155276 - Node 89077. Node 155276 - Node 166806. Node 155276 - Node 136694. Node 155276 - Node 71035. Node 155276 - Node 15601. Node 155276 - Node 88667. Node 144622 - Node 166806. Node 144622 - Node 150991. Node 144622 - Node 149211. Node 150991 - Node 89077. Node 150991 - Node 57557. Node 150991 - Node 65488. Node 150991 - Node 71035. Node 150991 - Node 31295. Node 15601 - Node 136694. Node 14739 - Node 166806. Node 71035 - Node 166806. Node 71035 - Node 136694. Node 166806 - Node 136694. Node 166806 - Node 88667. Node 136694 - Node 88667. 
Node to Label Mapping : 
Node 53409: Label 19| Node 12193: Label 19| Node 27365: Label 19| Node 123750: Label 19| Node 155276: Label 19| Node 144622: Label 19| Node 150991: Label 28| Node 65488: Label 19| Node 15601: Label 19| Node 14739: Label 16| Node 71035: Label 19| Node 57557: Label 19| Node 166806: Label 19| Node 136694: Label 19| Node 89077: Label 19| Node 88667: Label ?| Node 149211: Label 19| Node 31295: Label 24| ```
                                ""","""Label of Node = 19"""
