setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ff,1,0,1778,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1089: Label 1| Node 1552: Label 1| Node 1505: Label 1| Node 36: Label 1| Node 1771: Label 1| Node 1778: Label ?| Node 2591: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.02294921875
ff,1,1,2086,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1088: Label 1| Node 1089: Label 1| Node 399: Label 1| Node 1552: Label 1| Node 2086: Label ?| Node 1505: Label 1| Node 36: Label 1| Node 2107: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1089', '399', '1088', '1552', '2086']]| ```
           ",Label of Node = 1,1,0.026123046875
ff,1,2,1011,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1088: Label 1| Node 741: Label 1| Node 1282: Label 2| Node 831: Label 1| Node 1011: Label ?| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: [['741', '831', '1011']]| Star motifs connected to ? node: [['741', '1282', '1088', '831', '1011']]| ```
           ",Label of Node = 1,1,0.0238037109375
ff,1,3,2106,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1505: Label 1| Node 36: Label 1| Node 530: Label 0| Node 1146: Label 1| Node 1552: Label 1| Node 2086: Label 1| Node 2107: Label 1| Node 2106: Label ?| Node 2094: Label 1| Node 1640: Label 1| Node 1781: Label 1| Node 109: Label 1| Node 441: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: [['2094', '2106', '36']]| Star motifs connected to ? node: [['2094', '441', '2086', '109', '36', '530', '2106']]| ```
           ",Label of Node = 1,1,0.033203125
ff,1,4,2106,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1505: Label 1| Node 36: Label 1| Node 530: Label 0| Node 1146: Label 1| Node 1552: Label 1| Node 2086: Label 1| Node 2107: Label 1| Node 2106: Label ?| Node 2094: Label 1| Node 1640: Label 1| Node 1781: Label 1| Node 109: Label 1| Node 441: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: [['2094', '2106', '36']]| Star motifs connected to ? node: [['2094', '441', '2086', '109', '36', '530', '2106']]| ```
           ",Label of Node = 1,1,0.033203125
ff,1,5,1771,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2086: Label 1| Node 306: Label 1| Node 1640: Label 1| Node 1771: Label ?| Node 1778: Label 1| Node 109: Label 1| Node 1552: Label 1| Node 1781: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['306', '2086', '109', '1781', '1640', '1771']]| ```
           ",Label of Node = 1,1,0.0264892578125
ff,1,6,114,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 610: Label 5| Node 109: Label 1| Node 114: Label ?| Node 234: Label 1| Node 826: Label 5| Node 2287: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0213623046875
ff,1,7,1552,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1088: Label 1| Node 1089: Label 1| Node 399: Label 1| Node 1552: Label ?| Node 2086: Label 1| Node 1505: Label 1| Node 36: Label 1| Node 1146: Label 1| Node 2107: Label 1| Node 1640: Label 1| Node 1781: Label 1| Node 2094: Label 1| Node 2106: Label 1| Node 234: Label 1| Node 2591: Label 1| Node 1771: Label 1| Node 1778: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: [['1552', '1505', '36']]| Star motifs connected to ? node: [['1089', '2086', '1088', '399', '1552']]| ```
           ",Label of Node = 1,1,0.037109375
ff,1,8,558,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 834: Label 1| Node 876: Label 1| Node 2168: Label 1| Node 558: Label ?| Node 1358: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0205078125
ff,1,9,2523,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 867: Label 2| Node 657: Label 2| Node 871: Label 2| Node 1229: Label 2| Node 1252: Label 2| Node 2439: Label 2| Node 2440: Label 2| Node 2442: Label 2| Node 2522: Label 2| Node 2523: Label ?| Node 357: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 13| Triangle motifs attached to ? node: [['867', '657', '2523']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 2,2,0.028076171875
