Input Text,Compressed Text,Token Compression Percentage,Connection Info Compression Percentage
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {89: [258, 1157, 2463, 1094, 884, 1530], 258: [89, 963, 1094, 1240, 2645], 963: [258, 2434, 1157, 1417, 29, 1443, 805, 1703, 43, 2240, 706, 203, 375, 1094, 1141, 1785, 2399, 2400, 2401], 1094: [258, 1443, 963, 89, 1369], 1240: [258, 1443, 1702, 2237, 706], 2645: [258, 29, 1443, 706], 375: [2434, 963, 2401], 2434: [375, 963, 2399, 2401], 2399: [2434, 1443, 43, 2240, 963], 2401: [2434, 963, 375], 1157: [89, 963, 2240, 2463], 2240: [1157, 152, 1443, 2238, 963, 1530, 2399], 2463: [1157, 89], 1417: [963, 1703], 1703: [1417, 22, 1702, 963, 1969, 2238], 1702: [22, 1240, 1703, 2238], 22: [1702, 1703, 2238], 2238: [22, 151, 152, 1702, 1703, 1969, 2237, 627, 706, 2239, 2240], 151: [2238], 43: [152, 963, 1530, 2399, 2400], 152: [43, 884, 2238, 2240], 884: [152, 89], 29: [963, 2645], 1530: [2464, 43, 2240, 89, 1369], 2464: [1530], 761: [1443], 1443: [761, 963, 1094, 1240, 1350, 2240, 2399, 2645], 1350: [1443], 706: [805, 2238, 963, 1240, 2645], 805: [706, 963], 1969: [1703, 2238], 2400: [43, 963], 2237: [1240, 2238], 627: [2238], 2239: [2238], 203: [963], 1141: [963], 1785: [963], 1369: [1094, 1530]}
Node to Label Mapping : 
Node 258: Label 4| Node 2434: Label 4| Node 1157: Label 4| Node 1417: Label 4| Node 22: Label 4| Node 151: Label 4| Node 152: Label 4| Node 29: Label 4| Node 2463: Label 4| Node 2464: Label 4| Node 1443: Label 4| Node 805: Label 4| Node 1702: Label 4| Node 1703: Label 4| Node 43: Label 4| Node 1969: Label ?| Node 2237: Label 4| Node 2238: Label 4| Node 2239: Label 4| Node 2240: Label 4| Node 706: Label 4| Node 963: Label 4| Node 1094: Label 4| Node 1350: Label 4| Node 203: Label 4| Node 2645: Label 4| Node 1240: Label 4| Node 89: Label 4| Node 1369: Label 4| Node 2399: Label 4| Node 2400: Label 4| Node 2401: Label 4| Node 627: Label 4| Node 884: Label 4| Node 1141: Label 4| Node 761: Label 4| Node 375: Label 4| Node 1785: Label 4| Node 1530: Label 4| ```
        >>>
        ","""NodeLblPred: AdjList={89:[258,1157,2463,1094,884,1530],258:[89,963,1094,1240,2645],963:[258,2434,1157,1417,29,1443,805,1703,43,2240,706,203,375,1094,1141,1785,2399,2400,2401],1094:[258,1443,963,89,1369],1240:[258,1443,1702,2237,706],2645:[258,29,1443,706],375:[2434,963,2401],2434:[375,963,2399,2401],2399:[2434,1443,43,2240,963],2401:[2434,963,375],1157:[89,963,2240,2463],2240:[1157,152,1443,2238,963,1530,2399],2463:[1157,89],1417:[963,1703],1703:[1417,22,1702,963,1969,2238],1702:[22,1240,1703,2238],22:[1702,1703,2238],2238:[22,151,152,1702,1703,1969,2237,627,706,2239,2240],151:[2238],43:[152,963,1530,2399,2400],152:[43,884,2238,2240],884:[152,89],29:[963,2645],1530:[2464,43,2240,89,1369],2464:[1530],761:[1443],1443:[761,963,1094,1240,1350,2240,2399,2645],1350:[1443],706:[805,2238,963,1240,2645],805:[706,963],1969:[1703,2238],2400:[43,963],2237:[1240,2238],627:[2238],2239:[2238],203:[963],1141:[963],1785:[963],1369:[1094,1530]} NodeLblMap={258:4,2434:4,1157:4,1417:4,22:4,151:4,152:4,29:4,2463:4,2464:4,1443:4,805:4,1702:4,1703:4,43:4,1969:'?',2237:4,2238:4,2239:4,2240:4,706:4,963:4,1094:4,1350:4,203:4,2645:4,1240:4,89:4,1369:4,2399:4,2400:4,2401:4,627:4,884:4,1141:4,761:4,375:4,1785:4,1530:4}""",54.6408393866021,-1
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {826: [2528, 610, 490, 2287], 2528: [826], 109: [610], 610: [109, 114, 234, 826, 2287, 2288, 2481], 114: [610, 2288], 234: [610], 2287: [610, 826, 2288], 2288: [610, 2287, 114], 2481: [610], 490: [826]}
Node to Label Mapping : 
Node 2528: Label 5| Node 610: Label 5| Node 234: Label 1| Node 490: Label 5| Node 109: Label 1| Node 2287: Label 5| Node 2288: Label 5| Node 2481: Label ?| Node 114: Label 5| Node 826: Label 5| ```
        >>>
        ","""Task:NodeLblPred. ?Node, given adjList & nodeLblMap. RespFmt: 'Label of Node = <predLbl>'. If undetermined, return '-1'. ```AdjList: {826:[2528,610,490,2287],2528:[826],109:[610],610:[109,114,234,826,2287,2288,2481],114:[610,2288],234:[610],2287:[610,826,2288],2288:[610,2287,114],2481:[610],490:[826]} NodeLblMap: 2528:5|610:5|234:1|490:5|109:1|2287:5|2288:5|2481:?|114:5|826:5|```""",40.42056074766355,70.79646017699115
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {379: [132, 904, 1959, 1022], 132: [379, 904, 1022, 1959], 904: [132, 647, 379, 541, 1312, 1360, 1959], 1022: [132, 541, 379], 1959: [132, 904, 379], 1267: [645, 647, 1824], 645: [1267, 1824], 1824: [645, 1267], 468: [647, 1311, 1313], 647: [468, 541, 904, 1267, 1360], 541: [647, 904, 107, 1022, 1360, 1896], 1360: [647, 904, 541, 1960, 2491, 1650, 1902, 1904], 1312: [904, 1311, 1313], 107: [541, 1650], 1896: [541], 1311: [468, 1312, 1313], 1313: [1311, 1312, 468], 1960: [1360, 1904, 2491], 1904: [1960, 1360, 1902], 2491: [1960, 1360], 1650: [1360, 107], 1902: [1360, 1904]}
Node to Label Mapping : 
Node 132: Label 5| Node 645: Label 5| Node 647: Label 5| Node 904: Label 5| Node 541: Label 5| Node 1311: Label 5| Node 1312: Label 5| Node 1313: Label 5| Node 1824: Label 5| Node 1959: Label 5| Node 1960: Label 5| Node 2491: Label 5| Node 1360: Label 5| Node 468: Label 5| Node 1896: Label 5| Node 107: Label 5| Node 1902: Label 5| Node 1904: Label 5| Node 1650: Label 5| Node 1267: Label ?| Node 379: Label 5| Node 1022: Label 5| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{379:[132,904,1959,1022],132:[379,904,1022,1959],904:[132,647,379,541,1312,1360,1959],1022:[132,541,379],1959:[132,904,379],1267:[645,647,1824],645:[1267,1824],1824:[645,1267],468:[647,1311,1313],647:[468,541,904,1267,1360],541:[647,904,107,1022,1360,1896],1360:[647,904,541,1960,2491,1650,1902,1904],1312:[904,1311,1313],107:[541,1650],1896:[541],1311:[468,1312,1313],1313:[1311,1312,468],1960:[1360,1904,2491],1904:[1960,1360,1902],2491:[1960,1360],1650:[1360,107],1902:[1360,1904]}. NodeLblMap:132,645,647,904,541,1311,1312,1313,1824,1959,1960,2491,1360,468,1896,107,1902,1904,1650,379,1022=5,1267=?.""",42.33289646133683,72.22222222222221
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {963: [258, 2434, 1157, 1417, 29, 1443, 805, 1703, 43, 2240, 706, 203, 375, 1094, 1141, 1785, 2399, 2400, 2401], 258: [963, 1094, 2645], 1094: [258, 1443, 963], 2645: [258, 29, 1443, 706], 375: [2434, 963, 2401], 2434: [375, 963, 2399, 2401], 2399: [2434, 1443, 43, 2240, 963], 2401: [2434, 963, 375], 1157: [963, 2240], 2240: [1157, 1443, 963, 2399], 1417: [963, 1703], 1703: [1417, 963], 29: [963, 2645], 1443: [963, 1094, 2240, 2399, 2645], 706: [805, 963, 2645], 805: [706, 963], 43: [963, 2399, 2400], 2400: [43, 963], 203: [963], 1141: [963], 1785: [963]}
Node to Label Mapping : 
Node 258: Label 4| Node 2434: Label 4| Node 1157: Label 4| Node 1417: Label 4| Node 29: Label 4| Node 1443: Label 4| Node 805: Label 4| Node 1703: Label 4| Node 43: Label 4| Node 2240: Label 4| Node 706: Label 4| Node 963: Label 4| Node 1094: Label ?| Node 203: Label 4| Node 2645: Label 4| Node 2399: Label 4| Node 2400: Label 4| Node 2401: Label 4| Node 1141: Label 4| Node 375: Label 4| Node 1785: Label 4| ```
        >>>
        ","""NodeLblPred: AdjList={963:[258,2434,1157,1417,29,1443,805,1703,43,2240,706,203,375,1094,1141,1785,2399,2400,2401],258:[963,1094,2645],1094:[258,1443,963],2645:[258,29,1443,706],375:[2434,963,2401],2434:[375,963,2399,2401],2399:[2434,1443,43,2240,963],2401:[2434,963,375],1157:[963,2240],2240:[1157,1443,963,2399],1417:[963,1703],1703:[1417,963],29:[963,2645],1443:[963,1094,2240,2399,2645],706:[805,963,2645],805:[706,963],43:[963,2399,2400],2400:[43,963],203:[963],1141:[963],1785:[963]}, NodeLblMap={258:4,2434:4,1157:4,1417:4,29:4,1443:4,805:4,1703:4,43:4,2240:4,706:4,963:4,1094:'?',203:4,2645:4,2399:4,2400:4,2401:4,1141:4,375:4,1785:4}""",46.72021419009371,-1
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {755: [1898, 1277, 2071], 1898: [755], 1277: [755], 2071: [755]}
Node to Label Mapping : 
Node 1898: Label ?| Node 755: Label 5| Node 1277: Label 3| Node 2071: Label 2| ```
        >>>
        ","""Task: Node Label Pred. (Predict ? node label, given adjacency list & node-label mapping. Response: ""Label of Node = <predicted label>"". If undetermined, return ""-1"") 
```Adjacency list: {755: [1898, 1277, 2071], 1898: [755], 1277: [755], 2071: [755]}
Node-Label Mapping : 
Node 1898: Label ?| Node 755: Label 5| Node 1277: Label 3| Node 2071: Label 2| ```""",41.19601328903654,100.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1563: [2633], 2633: [1563]}
Node to Label Mapping : 
Node 2633: Label ?| Node 1563: Label 3| ```
        >>>
        ","NLPred:AdjList={1563:[2633],2633:[1563]},NodeLblMap={2633:'?',1563:3},RespFmt=""Label of Node = <predicted label>"",UndetLbl=""Label of Node = -1""",20.454545454545457,-1
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {641: [2704], 2704: [641]}
Node to Label Mapping : 
Node 2704: Label ?| Node 641: Label 3| ```
        >>>
        ","Task: NodeLblPred. AdjList: {641: [2704], 2704: [641]}. NodeLblMap: 2704: ?| 641: 3. RespFmt: ""Label of Node = <predLbl>"". If undetermined, ""Label of Node = -1"".",24.521072796934863,100.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {998: [1284, 976, 978, 1103, 1431, 2365], 1284: [998, 1103], 1103: [1284, 998], 976: [998, 1431], 978: [998], 1431: [998, 976], 2365: [998]}
Node to Label Mapping : 
Node 1284: Label 2| Node 998: Label ?| Node 1103: Label 2| Node 976: Label 2| Node 978: Label 2| Node 1431: Label 2| Node 2365: Label 2| ```
        >>>
        ","Task:NodeLblPred(AdjList:{998:[1284,976,978,1103,1431,2365],1284:[998,1103],1103:[1284,998],976:[998,1431],978:[998],1431:[998,976],2365:[998]},NodeLblMap:1284:2,998:?,1103:2,976:2,978:2,1431:2,2365:2)",27.297297297297295,72.15189873417721
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {2394: [1027, 1420, 1421, 1174, 2228, 1085, 724, 471, 600, 88, 504, 1396, 1399, 2395, 2396, 2397], 1027: [2394], 1421: [1420, 1085, 1396, 1975, 2109, 2110, 2394], 1420: [1421, 2394, 2396], 2396: [1420, 2394, 504], 1085: [1421, 2109, 2110, 2394], 1396: [1421, 2228, 2109, 2394, 2395, 1399], 1975: [1421, 2109, 2110], 2109: [1421, 1975, 1085, 604, 1396, 2110], 2110: [1421, 1975, 1085, 2109], 88: [1174, 2394], 1174: [88, 2394], 2228: [1396, 2394, 2395], 2395: [2228, 724, 2394, 1396], 604: [2109], 724: [2394, 2395], 471: [2394], 600: [2394], 504: [2394, 2396], 1399: [2394, 1396], 2397: [2394]}
Node to Label Mapping : 
Node 1027: Label 6| Node 1420: Label 6| Node 1421: Label 6| Node 1174: Label 0| Node 2228: Label 6| Node 1975: Label 6| Node 1085: Label ?| Node 2109: Label 6| Node 2110: Label 6| Node 724: Label 6| Node 471: Label 6| Node 600: Label 6| Node 88: Label 0| Node 2394: Label 6| Node 2395: Label 6| Node 604: Label 6| Node 2396: Label 6| Node 2397: Label 6| Node 1396: Label 6| Node 1399: Label 6| Node 504: Label 6| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{2394:[1027,1420,1421,1174,2228,1085,724,471,600,88,504,1396,1399,2395,2396,2397],1027:[2394],1421:[1420,1085,1396,1975,2109,2110,2394],1420:[1421,2394,2396],2396:[1420,2394,504],1085:[1421,2109,2110,2394],1396:[1421,2228,2109,2394,2395,1399],1975:[1421,2109,2110],2109:[1421,1975,1085,604,1396,2110],2110:[1421,1975,1085,2109],88:[1174,2394],1174:[88,2394],2228:[1396,2394,2395],2395:[2228,724,2394,1396],604:[2109],724:[2394,2395],471:[2394],600:[2394],504:[2394,2396],1399:[2394,1396],2397:[2394]}. NodeLblMap:1027:6,1420:6,1421:6,1174:0,2228:6,1975:6,1085:?,2109:6,2110:6,724:6,471:6,600:6,88:0,2394:6,2395:6,604:6,2396:6,2397:6,1396:6,1399:6,504:6. If ?,-1""",49.87146529562982,74.17582417582418
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {2546: [5, 952, 466, 628], 5: [2546], 552: [524, 1169, 1358], 524: [552, 1169, 1358, 2476], 1169: [524, 1040, 111, 188, 301, 439, 552, 628, 689, 748, 823, 853, 1145, 1358, 1714, 1719, 1720, 1731, 1734, 1737, 2220, 2476, 2492], 1358: [524, 1040, 1169, 2597, 552, 687, 689, 1714, 1070, 1072, 1712, 823, 1719, 1720, 59, 1725, 1731, 1734, 1737, 1740, 111, 466, 748, 853, 1145, 1745, 1764], 2476: [524, 1169], 1040: [1169, 1358], 111: [1169, 2492, 1358], 188: [1169], 301: [1169, 2492], 439: [1169], 628: [1169, 1725, 1764, 2546], 689: [1169, 1358], 748: [1169, 1358, 1145], 823: [1169, 1358], 853: [1169, 1358], 1145: [1169, 1358, 748], 1714: [1169, 1358], 1719: [1169, 1358], 1720: [1169, 1358], 1731: [1169, 1358], 1734: [1169, 2597, 1725, 1358], 1737: [1169, 1358], 2220: [1169], 2492: [1169, 301, 111], 1725: [1427, 2334, 2596, 2597, 557, 687, 1070, 1072, 1712, 59, 628, 1358, 1734, 1740, 1745, 2413], 1427: [1725], 2334: [1725], 2596: [1725, 1745], 1745: [2596, 1725, 1358], 2597: [1358, 1725, 1734], 557: [1725], 687: [1358, 1725], 1072: [1070, 1358, 1725, 1740], 1070: [1072, 1358, 1725], 1740: [1072, 1725, 1358], 1712: [1358, 1725], 59: [1358, 1725], 2413: [1725], 952: [2546], 466: [1358, 2546], 1764: [1358, 628]}
Node to Label Mapping : 
Node 5: Label 2| Node 524: Label 2| Node 1040: Label 2| Node 1169: Label 2| Node 1427: Label 2| Node 2334: Label 2| Node 2596: Label 2| Node 2597: Label 2| Node 552: Label 2| Node 2220: Label 2| Node 301: Label 2| Node 2476: Label 2| Node 557: Label 2| Node 687: Label 2| Node 689: Label 2| Node 1714: Label 2| Node 1070: Label 2| Node 1072: Label 2| Node 1712: Label 2| Node 823: Label ?| Node 439: Label 2| Node 1719: Label 2| Node 1720: Label 2| Node 59: Label 2| Node 188: Label 2| Node 1725: Label 2| Node 2492: Label 2| Node 952: Label 3| Node 1731: Label 2| Node 1734: Label 2| Node 1737: Label 2| Node 1740: Label 2| Node 1358: Label 2| Node 1745: Label 2| Node 466: Label 2| Node 853: Label 2| Node 1764: Label 5| Node 748: Label 2| Node 2413: Label 3| Node 111: Label 2| Node 2546: Label 2| Node 628: Label 5| Node 1145: Label 2| ```
        >>>
        ","""NodeLblPred:AdjLst:{2546:[5,952,466,628],5:[2546],552:[524,1169,1358],524:[552,1169,1358,2476],1169:[524,1040,111,188,301,439,552,628,689,748,823,853,1145,1358,1714,1719,1720,1731,1734,1737,2220,2476,2492],1358:[524,1040,1169,2597,552,687,689,1714,1070,1072,1712,823,1719,1720,59,1725,1731,1734,1737,1740,111,466,748,853,1145,1745,1764],2476:[524,1169],1040:[1169,1358],111:[1169,2492,1358],188:[1169],301:[1169,2492],439:[1169],628:[1169,1725,1764,2546],689:[1169,1358],748:[1169,1358,1145],823:[1169,1358],853:[1169,1358],1145:[1169,1358,748],1714:[1169,1358],1719:[1169,1358],1720:[1169,1358],1731:[1169,1358],1734:[1169,2597,1725,1358],1737:[1169,1358],2220:[1169],2492:[1169,301,111],1725:[1427,2334,2596,2597,557,687,1070,1072,1712,59,628,1358,1734,1740,1745,2413],1427:[1725],2334:[1725],2596:[1725,1745],1745:[2596,1725,1358],2597:[1358,1725,1734],557:[1725],687:[1358,1725],1072:[1070,1358,1725,1740],1070:[1072,1358,1725],1740:[1072,1725,1358],1712:[1358,1725],59:[1358,1725],2413:[1725],952:[2546],466:[1358,2546],1764:[1358,628]}NodeLblMap:5:2,524:2,1040:2,1169:2,1427:2,2334:2,2596:2,2597:2,552:2,2220:2,301:2,2476:2,557:2,687:2,689:2,1714:2,1070:2,1072:2,1712:2,823:?,439:2,1719:2,1720:2,59:2,188:2,1725:2,2492:2,952:3,1731:2,1734:2,1737:2,1740:2,1358:2,1745:2,466:2,853:2,1764:5,748:2,2413:3,111:2,2546:2,628:5,1145:2""",56.14296351451973,-1
