Input Text,Compressed Text,Token Compression Percentage,Connection Info Compression Percentage
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1191: [2241, 2339, 1558], 2241: [1191], 792: [1986, 1558], 1986: [792, 1558], 1558: [1986, 2339, 2340, 2338, 1191, 879, 792, 1014], 843: [2339, 548, 505, 2542], 2339: [843, 1191, 1558, 2340], 2340: [2339, 1558], 548: [843], 2338: [1558], 505: [843], 2542: [843], 879: [1558], 1014: [1558]}
Node to Label Mapping : 
Node 2241: Label 3| Node 1986: Label 3| Node 2339: Label 3| Node 2340: Label 3| Node 548: Label 1| Node 2338: Label 3| Node 1191: Label 3| Node 843: Label 3| Node 2542: Label 3| Node 879: Label ?| Node 1558: Label 3| Node 1014: Label 3| Node 792: Label 3| Node 505: Label 1| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{1191:[2241,2339,1558],2241:[1191],792:[1986,1558],1986:[792,1558],1558:[1986,2339,2340,2338,1191,879,792,1014],843:[2339,548,505,2542],2339:[843,1191,1558,2340],2340:[2339,1558],548:[843],2338:[1558],505:[843],2542:[843],879:[1558],1014:[1558]}. NodeLblMap:2241:3,1986:3,2339:3,2340:3,548:1,2338:3,1191:3,843:3,2542:3,879:?,1558:3,1014:3,792:3,505:1. RespFmt:Label of Node = <predicted label> or -1 if undetermined.""",42.41842610364684,73.37278106508876
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1441: [648, 265, 540, 50, 241, 371, 454, 590, 720, 750, 1060, 1128, 1619, 1700, 1707, 1954, 1957, 1958, 2271, 2272, 2273, 2274, 2275], 648: [1441], 265: [1441], 540: [1441], 50: [1441], 241: [1441], 371: [1441, 720], 454: [1441], 590: [1441, 1954], 720: [1441, 371], 750: [1441], 1060: [1441], 1128: [1441, 1954, 2275], 1619: [1441], 1700: [1441], 1707: [1441], 1954: [1441, 590, 1128, 1957, 1958, 2275], 1957: [1441, 1954], 1958: [1441, 1954], 2271: [1441], 2272: [1441], 2273: [1441], 2274: [1441], 2275: [1441, 1954, 1128]}
Node to Label Mapping : 
Node 648: Label 5| Node 265: Label ?| Node 540: Label 5| Node 1441: Label 5| Node 1954: Label 5| Node 1700: Label 5| Node 1060: Label 5| Node 1957: Label 3| Node 1958: Label 5| Node 1707: Label 5| Node 50: Label 5| Node 454: Label 5| Node 590: Label 3| Node 720: Label 5| Node 1619: Label 5| Node 2271: Label 5| Node 2272: Label 5| Node 2273: Label 5| Node 2274: Label 0| Node 2275: Label 5| Node 1128: Label 5| Node 750: Label 5| Node 241: Label 5| Node 371: Label 5| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{1441:[648,265,540,50,241,371,454,590,720,750,1060,1128,1619,1700,1707,1954,1957,1958,2271,2272,2273,2274,2275],648:[1441],265:[1441],540:[1441],50:[1441],241:[1441],371:[1441,720],454:[1441],590:[1441,1954],720:[1441,371],750:[1441],1060:[1441],1128:[1441,1954,2275],1619:[1441],1700:[1441],1707:[1441],1954:[1441,590,1128,1957,1958,2275],1957:[1441,1954],1958:[1441,1954],2271:[1441],2272:[1441],2273:[1441],2274:[1441],2275:[1441,1954,1128]}. NodeLblMap:648:5,265:?,540:5,1441:5,1954:5,1700:5,1060:5,1957:3,1958:5,1707:5,50:5,454:5,590:3,720:5,1619:5,2271:5,2272:5,2273:5,2274:0,2275:5,1128:5,750:5,241:5,371:5. If ? can't be determined, return -1.""",48.598130841121495,73.3974358974359
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1015: [1425, 1068, 1452, 698, 1481, 1618, 2262, 2263, 1385, 1519, 1143, 1788, 1789], 1425: [1015, 1618], 1618: [1425, 1015, 1143, 1789], 714: [148, 48, 1385], 148: [714], 2335: [151, 627, 1385, 1474, 1481, 1519, 2001, 2259, 2336], 151: [2335], 627: [2335], 1385: [2335, 714, 1015], 1474: [2335], 1481: [2335, 1015], 1519: [2335, 1015], 2001: [2335], 2259: [2335], 2336: [2335], 1068: [1015], 1452: [1015], 48: [714], 698: [1015], 1143: [1618, 2262, 1015], 1789: [1618, 1015], 2262: [1015, 1143], 2263: [1015], 1788: [1015]}
Node to Label Mapping : 
Node 1425: Label 4| Node 148: Label 4| Node 151: Label 4| Node 2335: Label 4| Node 2336: Label 4| Node 1068: Label 4| Node 1452: Label 4| Node 48: Label 3| Node 698: Label 4| Node 1474: Label 4| Node 1481: Label 4| Node 714: Label 4| Node 2001: Label 4| Node 1618: Label ?| Node 2259: Label 4| Node 2262: Label 4| Node 2263: Label 4| Node 1385: Label 4| Node 1519: Label 4| Node 1015: Label 4| Node 627: Label 4| Node 1143: Label 4| Node 1788: Label 1| Node 1789: Label 1| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{1015:[1425,1068,1452,698,1481,1618,2262,2263,1385,1519,1143,1788,1789],1425:[1015,1618],1618:[1425,1015,1143,1789],714:[148,48,1385],148:[714],2335:[151,627,1385,1474,1481,1519,2001,2259,2336],151:[2335],627:[2335],1385:[2335,714,1015],1474:[2335],1481:[2335,1015],1519:[2335,1015],2001:[2335],2259:[2335],2336:[2335],1068:[1015],1452:[1015],48:[714],698:[1015],1143:[1618,2262,1015],1789:[1618,1015],2262:[1015,1143],2263:[1015],1788:[1015]}. NodeLblMap:1425:4,148:4,151:4,2335:4,2336:4,1068:4,1452:4,48:3,698:4,1474:4,1481:4,714:4,2001:4,1618:?,2259:4,2262:4,2263:4,1385:4,1519:4,1015:4,627:4,1143:4,1788:1,1789:1. If ?=undetermined, return -1""",49.07161803713528,74.12140575079871
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1894: [770, 261, 1655, 1149, 536, 1049, 1215, 2117, 2118, 1479, 1508, 229, 1405, 2034], 770: [1894, 2117], 2117: [770, 1508, 1894, 2118], 1479: [261, 1894], 261: [1479, 1894], 1655: [1894], 1149: [1894], 567: [536, 290, 110, 631, 760, 1262, 1513], 536: [567, 1894], 1049: [1894], 290: [567], 110: [567, 1262], 631: [567], 760: [567, 1513], 1262: [567, 110], 1513: [567, 760], 1215: [1894], 1508: [2117, 1405, 1894], 2118: [2117, 229, 1894], 229: [2118, 1405, 1894], 1405: [1508, 229, 1894], 2034: [1894]}
Node to Label Mapping : 
Node 770: Label 3| Node 261: Label 3| Node 1655: Label 0| Node 1149: Label 2| Node 536: Label 2| Node 1049: Label 3| Node 290: Label 2| Node 567: Label 2| Node 1215: Label 6| Node 2117: Label 3| Node 2118: Label 3| Node 1479: Label 3| Node 1508: Label 3| Node 229: Label 3| Node 1894: Label 3| Node 1513: Label ?| Node 110: Label 2| Node 1262: Label 2| Node 2034: Label 4| Node 631: Label 2| Node 760: Label 2| Node 1405: Label 3| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{1894:[770,261,1655,1149,536,1049,1215,2117,2118,1479,1508,229,1405,2034],770:[1894,2117],2117:[770,1508,1894,2118],1479:[261,1894],261:[1479,1894],1655:[1894],1149:[1894],567:[536,290,110,631,760,1262,1513],536:[567,1894],1049:[1894],290:[567],110:[567,1262],631:[567],760:[567,1513],1262:[567,110],1513:[567,760],1215:[1894],1508:[2117,1405,1894],2118:[2117,229,1894],229:[2118,1405,1894],1405:[1508,229,1894],2034:[1894]}. NodeLblMap:770:3,261:3,1655:0,1149:2,536:2,1049:3,290:2,567:2,1215:6,2117:3,2118:3,1479:3,1508:3,229:3,1894:3,1513:?,110:2,1262:2,2034:4,631:2,760:2,1405:3. If ?=undetermined, return -1.""",47.486033519553075,72.63513513513513
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {88: [2178, 1677, 1174, 1309, 415, 300, 1847, 851, 737, 1527, 1908, 2014], 2178: [88, 415, 737, 1309], 415: [2178, 2182, 525, 1677, 1174, 1309, 88, 204, 300, 593, 737, 818, 851, 966, 1527, 1644, 1843, 1847, 1850, 1908, 2014], 737: [2178, 415, 88], 1309: [2178, 1677, 88, 415, 851], 2182: [415, 525], 525: [2182, 415], 1677: [88, 415, 1309, 1908], 1908: [1677, 415, 88], 1174: [88, 415], 851: [1309, 415, 88], 204: [415], 300: [415, 88], 593: [415], 818: [415], 966: [415], 1527: [415, 88], 1644: [415], 1843: [415], 1847: [415, 88], 1850: [415], 2014: [415, 88]}
Node to Label Mapping : 
Node 2178: Label 5| Node 2182: Label 0| Node 525: Label 0| Node 1677: Label 5| Node 1174: Label 0| Node 1309: Label 5| Node 415: Label 0| Node 300: Label 5| Node 818: Label 3| Node 1843: Label 0| Node 1847: Label 0| Node 1850: Label 0| Node 966: Label 0| Node 204: Label 0| Node 593: Label 4| Node 851: Label 0| Node 88: Label 0| Node 2014: Label 3| Node 737: Label ?| Node 1644: Label 0| Node 1908: Label 4| Node 1527: Label 0| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{88:[2178,1677,1174,1309,415,300,1847,851,737,1527,1908,2014],2178:[88,415,737,1309],415:[2178,2182,525,1677,1174,1309,88,204,300,593,737,818,851,966,1527,1644,1843,1847,1850,1908,2014],737:[2178,415,88],1309:[2178,1677,88,415,851],2182:[415,525],525:[2182,415],1677:[88,415,1309,1908],1908:[1677,415,88],1174:[88,415],851:[1309,415,88],204:[415],300:[415,88],593:[415],818:[415],966:[415],1527:[415,88],1644:[415],1843:[415],1847:[415,88],1850:[415],2014:[415,88]}. NodeLblMap:2178:5,2182:0,525:0,1677:5,1174:0,1309:5,415:0,300:5,818:3,1843:0,1847:0,1850:0,966:0,204:0,593:4,851:0,88:0,2014:3,737:?,1644:0,1908:4,1527:0. If ?=undetermined, return -1""",47.941567065073045,70.95808383233533
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1072: [773, 1797, 1798, 1799, 1800, 1801, 1803, 1802, 1804, 1805, 20, 417, 1070, 189, 236, 244, 306, 342, 945, 958, 973, 1262, 1358, 1478, 1483, 1505, 1725, 1733, 1740, 1784], 773: [1072, 1505], 1505: [773, 1801, 1072], 306: [1797, 1798, 1799, 1802, 1804, 1805, 417, 1072, 236, 958, 973, 1483], 1797: [306, 1072], 1798: [306, 958, 1072], 958: [1798, 1072, 306], 1799: [306, 1072], 1800: [1072], 1801: [1072, 1505], 77: [1803, 659], 1803: [77, 354, 659, 1072], 354: [1803, 659, 2453], 659: [1803, 77, 354], 1802: [306, 1072], 1804: [306, 1072, 1740], 1740: [1804, 1072, 1725, 1358], 1805: [306, 1072], 20: [1072], 2453: [354], 417: [306, 1072], 1070: [1072, 1358, 1725], 1358: [1070, 1072, 1725, 1733, 1483, 1740, 244], 1725: [1070, 1072, 1358, 1740], 189: [1072, 1262], 236: [1072, 306], 244: [1072, 1358], 342: [1072], 945: [1072], 973: [1072, 306], 1262: [1072, 189], 1478: [1072], 1483: [1072, 306, 1358], 1733: [1072, 1358], 1784: [1072]}
Node to Label Mapping : 
Node 773: Label ?| Node 1797: Label 1| Node 1798: Label 1| Node 1799: Label 3| Node 1800: Label 1| Node 1801: Label 0| Node 1803: Label 0| Node 1802: Label 3| Node 1804: Label 2| Node 1805: Label 1| Node 659: Label 0| Node 20: Label 5| Node 2453: Label 0| Node 417: Label 3| Node 1070: Label 2| Node 1072: Label 2| Node 945: Label 1| Node 306: Label 1| Node 189: Label 2| Node 958: Label 1| Node 1725: Label 2| Node 1733: Label 2| Node 1478: Label 5| Node 1483: Label 2| Node 1740: Label 2| Node 77: Label 6| Node 973: Label 5| Node 1358: Label 2| Node 342: Label 1| Node 1505: Label 1| Node 354: Label 0| Node 236: Label 1| Node 1262: Label 2| Node 244: Label 2| Node 1784: Label 1| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{1072:[773,1797-1805,20,417,1070,189,236,244,306,342,945,958,973,1262,1358,1478,1483,1505,1725,1733,1740,1784],773:[1072,1505],1505:[773,1801,1072],306:[1797-1799,1802,1804,1805,417,1072,236,958,973,1483],1797-1799,1800:[1072],1801:[1072,1505],77:[1803,659],1803:[77,354,659,1072],354:[1803,659,2453],659:[1803,77,354],1802:[306,1072],1804:[306,1072,1740],1740:[1804,1072,1725,1358],1805:[306,1072],20:[1072],2453:[354],417:[306,1072],1070:[1072,1358,1725],1358:[1070,1072,1725,1733,1483,1740,244],1725:[1070,1072,1358,1740],189:[1072,1262],236:[1072,306],244:[1072,1358],342:[1072],945:[1072],973:[1072,306],1262:[1072,189],1478:[1072],1483:[1072,306,1358],1733:[1072,1358],1784:[1072]}. NodeLblMap:773:?,1797-1799,1800:1,1801,1803:0,1802,417:3,1804:2,1805,945,306,958,1505,236,342,1784:1,659,2453,354:0,20,1478,973:5,1070,1072,189,1725,1733,1358,244,1262:2,77:6,1483,1740:2.""",43.94904458598726,63.31569664902999
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1927: [1152, 1923, 1924, 146, 305, 405, 738, 769, 1218, 1435, 1928, 1929, 1930], 1152: [1927], 1416: [1921, 1922, 1923, 1924, 1925, 6, 30, 61, 74, 149, 305, 572, 718, 1008, 1118, 1468, 1602, 1926], 1921: [1416], 1008: [1922, 1416], 1922: [1008, 1416], 1923: [1416, 1927], 1924: [1416, 1927], 1925: [1416], 6: [1416, 1602], 1602: [6, 1416], 146: [1927, 1468], 305: [1927, 1416], 405: [1927, 738], 738: [1927, 405, 30], 769: [1927], 1218: [1927], 1435: [1927], 1928: [1927], 1929: [1927], 1930: [1927], 30: [1416, 738], 61: [1416], 74: [1416, 1118], 149: [1416], 572: [1416], 718: [1416], 1118: [1416, 74], 1468: [1416, 146], 1926: [1416]}
Node to Label Mapping : 
Node 1152: Label 0| Node 1921: Label 0| Node 1922: Label 0| Node 1923: Label 0| Node 1924: Label 3| Node 1925: Label 0| Node 6: Label ?| Node 1927: Label 0| Node 1416: Label 0| Node 1926: Label 0| Node 769: Label 0| Node 1928: Label 3| Node 1929: Label 3| Node 1930: Label 0| Node 146: Label 0| Node 149: Label 0| Node 405: Label 0| Node 1435: Label 0| Node 30: Label 3| Node 305: Label 0| Node 1468: Label 0| Node 572: Label 0| Node 61: Label 0| Node 1602: Label 0| Node 1218: Label 0| Node 74: Label 0| Node 718: Label 0| Node 1118: Label 0| Node 738: Label 0| Node 1008: Label 0| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{1927:[1152,1923,1924,146,305,405,738,769,1218,1435,1928,1929,1930],1152:[1927],1416:[1921,1922,1923,1924,1925,6,30,61,74,149,305,572,718,1008,1118,1468,1602,1926],1921:[1416],1008:[1922,1416],1922:[1008,1416],1923:[1416,1927],1924:[1416,1927],1925:[1416],6:[1416,1602],1602:[6,1416],146:[1927,1468],305:[1927,1416],405:[1927,738],738:[1927,405,30],769:[1927],1218:[1927],1435:[1927],1928:[1927],1929:[1927],1930:[1927],30:[1416,738],61:[1416],74:[1416,1118],149:[1416],572:[1416],718:[1416],1118:[1416,74],1468:[1416,146],1926:[1416]}. NodeLblMap:1152:0,1921:0,1922:0,1923:0,1924:3,1925:0,6:?,1927:0,1416:0,1926:0,769:0,1928:3,1929:3,1930:0,146:0,149:0,405:0,1435:0,30:3,305:0,1468:0,572:0,61:0,1602:0,1218:0,74:0,718:0,1118:0,738:0,1008:0.""",49.54128440366973,73.10704960835508
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {525: [1540, 2054, 2057, 142, 347, 408, 1628, 2172], 1540: [525, 1628, 2054], 1628: [1540, 2053, 2054, 2056, 2055, 2057, 525, 142, 1042, 65, 597, 95, 1117, 1139, 1635, 2021, 2172], 2054: [1540, 95, 525, 1042, 1139, 1602, 1628], 2053: [1628], 95: [2054, 2197, 1602, 1628, 734, 736], 1042: [2054, 2055, 1628], 1139: [2054, 1628], 1602: [2054, 315, 95, 100], 2056: [2311, 100, 408, 734, 1628, 1680, 1841, 2576], 2311: [2056, 2576], 2576: [2311, 2056, 1680], 100: [2056, 1602], 408: [2056, 525, 315, 347, 734, 1841], 734: [2056, 2197, 408, 2202, 1841, 964, 95, 736, 751, 1006, 1388, 2277], 1680: [2056, 2576], 1841: [2056, 408, 734, 736, 1013], 2055: [1042, 1628], 2057: [525, 1628], 142: [525, 1628], 347: [525, 408], 2172: [525, 1628], 2197: [95, 734, 736, 1388], 736: [2197, 2202, 1841, 964, 734, 95, 751, 1006, 1388], 1388: [2197, 964, 734, 736], 315: [408, 1602], 2202: [734, 736, 751], 751: [2202, 734, 736], 1013: [1841], 65: [1628, 2021], 2021: [65, 1628], 964: [734, 736, 1388], 597: [1628], 1117: [1628], 1635: [1628], 1006: [734, 736], 2277: [734]}
Node to Label Mapping : 
Node 1540: Label 0| Node 2053: Label 0| Node 2054: Label 0| Node 2311: Label 0| Node 2056: Label 0| Node 2055: Label 0| Node 2057: Label 0| Node 525: Label 0| Node 142: Label 0| Node 1680: Label 0| Node 2576: Label 0| Node 1042: Label 0| Node 2197: Label 0| Node 408: Label 0| Node 2202: Label 0| Node 1841: Label 0| Node 315: Label 0| Node 65: Label 0| Node 1602: Label 0| Node 964: Label 0| Node 597: Label 3| Node 347: Label 0| Node 1628: Label 0| Node 1117: Label 0| Node 734: Label 0| Node 95: Label 0| Node 736: Label 0| Node 1635: Label 4| Node 100: Label 0| Node 2277: Label ?| Node 2021: Label 0| Node 1388: Label 0| Node 1006: Label 0| Node 751: Label 0| Node 1139: Label 0| Node 1013: Label 0| Node 2172: Label 0| ```
        >>>
        ","""NodeLblPred: AdjList={525:[1540,2054,2057,142,347,408,1628,2172],1540:[525,1628,2054],1628:[1540,2053,2054,2056,2055,2057,525,142,1042,65,597,95,1117,1139,1635,2021,2172],2054:[1540,95,525,1042,1139,1602,1628],2053:[1628],95:[2054,2197,1602,1628,734,736],1042:[2054,2055,1628],1139:[2054,1628],1602:[2054,315,95,100],2056:[2311,100,408,734,1628,1680,1841,2576],2311:[2056,2576],2576:[2311,2056,1680],100:[2056,1602],408:[2056,525,315,347,734,1841],734:[2056,2197,408,2202,1841,964,95,736,751,1006,1388,2277],1680:[2056,2576],1841:[2056,408,734,736,1013],2055:[1042,1628],2057:[525,1628],142:[525,1628],347:[525,408],2172:[525,1628],2197:[95,734,736,1388],736:[2197,2202,1841,964,734,95,751,1006,1388],1388:[2197,964,734,736],315:[408,1602],2202:[734,736,751],751:[2202,734,736],1013:[1841],65:[1628,2021],2021:[65,1628],964:[734,736,1388],597:[1628],1117:[1628],1635:[1628],1006:[734,736],2277:[734]}, NodeLblMap={1540:0,2053:0,2054:0,2311:0,2056:0,2055:0,2057:0,525:0,142:0,1680:0,2576:0,1042:0,2197:0,408:0,2202:0,1841:0,315:0,65:0,1602:0,964:0,597:3,347:0,1628:0,1117:0,734:0,95:0,736:0,1635:4,100:0,2277:'?',2021:0,1388:0,1006:0,751:0,1139:0,1013:0,2172:0}""",54.17017691659646,-1
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {119: [1537, 646, 1959, 1549, 1901, 379], 1537: [119], 646: [119], 1959: [119, 379], 379: [1959, 119], 1549: [119, 1901], 1901: [1549, 119]}
Node to Label Mapping : 
Node 1537: Label 5| Node 646: Label 5| Node 1959: Label 5| Node 1549: Label 5| Node 1901: Label 5| Node 119: Label 5| Node 379: Label ?| ```
        >>>
        ","""Task:NodeLblPred. ? node label, given adjacency list & node-label map. Resp: 'Label of Node = <pred label>'. If undetermined, '-1'. ```AdjList: {119:[1537,646,1959,1549,1901,379],1537:[119],646:[119],1959:[119,379],379:[1959,119],1549:[119,1901],1901:[1549,119]} NodeLblMap: 1537:5|646:5|1959:5|1549:5|1901:5|119:5|379:?```""",36.75675675675676,72.15189873417721
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {59: [1287, 1067, 105, 580, 609, 615, 1358, 1627, 1725, 2651], 1287: [59, 1358], 1358: [1287, 524, 1169, 687, 689, 1721, 59, 1725, 580, 228, 609, 1761], 1169: [524, 689, 1358, 2476], 524: [1169, 1358, 2476], 2476: [524, 1169, 105, 564, 1596, 1721, 2651], 689: [1169, 1358, 1721], 1721: [1687, 2476, 687, 689, 105, 228, 1358, 1761], 1687: [1721], 1067: [59], 105: [2476, 1721, 59, 2651], 564: [2476], 1596: [2476], 2651: [2476, 59, 105], 687: [1358, 1721, 1725], 1725: [687, 59, 1358], 228: [1721, 1358], 1761: [1721, 1358], 580: [59, 1358], 609: [59, 1358], 615: [59], 1627: [59]}
Node to Label Mapping : 
Node 1287: Label 2| Node 524: Label 2| Node 1169: Label 2| Node 1687: Label 2| Node 1067: Label 2| Node 2476: Label 2| Node 687: Label 2| Node 689: Label 2| Node 564: Label 2| Node 1721: Label 2| Node 59: Label 2| Node 1596: Label 2| Node 1725: Label 2| Node 580: Label 2| Node 1358: Label 2| Node 1627: Label ?| Node 2651: Label 2| Node 609: Label 2| Node 1761: Label 2| Node 228: Label 2| Node 615: Label 2| Node 105: Label 2| ```
        >>>
        ","""Task:NodeLblPred. AdjList:{59:[1287,1067,105,580,609,615,1358,1627,1725,2651],1287:[59,1358],1358:[1287,524,1169,687,689,1721,59,1725,580,228,609,1761],1169:[524,689,1358,2476],524:[1169,1358,2476],2476:[524,1169,105,564,1596,1721,2651],689:[1169,1358,1721],1721:[1687,2476,687,689,105,228,1358,1761],1687:[1721],1067:[59],105:[2476,1721,59,2651],564:[2476],1596:[2476],2651:[2476,59,105],687:[1358,1721,1725],1725:[687,59,1358],228:[1721,1358],1761:[1721,1358],580:[59,1358],609:[59,1358],615:[59],1627:[59]}. NodeLblMap:1287:2,524:2,1169:2,1687:2,1067:2,2476:2,687:2,689:2,564:2,1721:2,59:2,1596:2,1725:2,580:2,1358:2,1627:?,2651:2,609:2,1761:2,228:2,615:2,105:2""",47.724317295188555,72.28571428571429
